股票代码,股票简称,币种,报告期间,数据类型,总资产,总负债,净利润,营业总收入,营业总成本,研发费用,利润总额,所得税,研发投入占比,毛利率,总资产周转率
VIPS,唯品会,USD,2025-06-30,Q,73583838000,32452079000,1489749000,25806360000,19751363000,,1888630000,407189000,,23.46319666934818,0.350706903872016
VIPS,唯品会,USD,2025-03-31,Q,74574795000,32756944000,1942845000,26268543000,20186333000,,2439113000,507667000,,23.15396784663695,0.3522442535711965
VIPS,唯品会,USD,2024-12-31,Q,74936126000,33386897000,2446679000,33223843000,25596304000,,3269377000,816363000,,22.95802746238597,0.4433621641983467
VIPS,唯品会,USD,2024-09-30,Q,69484615000,30353141000,1045339000,20675941000,15720539000,,1455854000,474220000,,23.96699623006276,0.2975614242087979
VIPS,唯品会,USD,2024-06-30,Q,,,,,,,,,,,
HTT,High Templar Tech Ltd ADR,USD,2025-09-30,Q,13952236000,2000499000,409903000,8523000,6549000,11102000,398232000,-11671000,130.2592983691189,23.16085885251672,0.0006108698276032601
HTT,High Templar Tech Ltd ADR,USD,2025-06-30,Q,12749496000,1170730000,311762000,3490000,2956000,11331000,345283000,33521000,324.6704871060172,15.30085959885387,0.0002737363108314242
HTT,High Templar Tech Ltd ADR,USD,2025-03-31,Q,12652653000,1293934000,150105000,25789000,26239000,13064000,150114000,9000,50.65725697002598,-1.744930008918531,0.002038228662399894
HTT,High Templar Tech Ltd ADR,USD,2024-12-31,Q,12464227285,1172798255,-66359605,52236374,47826073,12816333,-54712982,11646623,24.53526540720457,8.442969261227818,0.004190903519776436
HTT,High Templar Tech Ltd ADR,USD,2024-09-30,Q,12552575000,1099246000,131914000,55015000,48913000,14576000,170616000,38702000,26.4945923838953,11.09152049441062,0.004382766085842944
HTT,High Templar Tech Ltd ADR,USD,2024-06-30,Q,,,,,,,,,,,
YOUL,优蓝,USD,2024-12-31,A,908363000,1325469000,-52376000,1585640000,1356511000,10017000,-41298000,11090000,0.6317322973688857,14.45025352539038,1.745601703283819
YOUL,优蓝,USD,2023-12-31,A,1117949000,1454230000,99263000,1365865000,1165446000,12285000,49016000,-30256000,0.8994300315184883,14.67341208684606,1.221759668822102
YOUL,优蓝,USD,2022-12-31,A,984626000,1369055000,-93523000,724073000,596928000,16695000,-72544000,18551000,2.305706745038139,17.55969356680887,0.7353787123232578
AIFU,智能未来,USD,2024-12-31,A,4151014000,1520559000,454960000,1808832000,1112866000,,413241000,98715000,,38.47598892545023,0.4357566609026132
AIFU,智能未来,USD,2023-12-31,A,4050884000,1713366000,280477000,3198389000,2145416000,,349818000,59402000,,32.92198040951241,0.7895533419372167
AIFU,智能未来,USD,2022-12-31,A,3089516000,1358185000,100272000,2781614000,1795603000,,196335000,41016000,,35.44744166516274,0.9003397295887122
AIFU,智能未来,USD,2021-12-31,A,3242118000,1281756000,250989000,3271114000,2115167000,,371088000,90574000,,35.33802245962691,1.00894353629325
TSM,台积电,USD,2025-09-30,Q,7354107076000,2318529274000,452301407000,989918318000,401375489000,63742245000,525369023000,73613661000,6.439141880795058,59.4536759547064,0.1346075475608155
TSM,台积电,USD,2025-06-30,Q,7006349549000,2389717699000,398273102000,933791869000,386422631000,61279719000,493035204000,95541780000,6.562460119258116,58.61790578517021,0.1332779448797667
TSM,台积电,USD,2025-03-31,Q,7133287420000,2531662963000,360732661000,839253664000,345858588000,56547493000,430895412000,70162751000,6.737830935463155,58.78974345472741,0.1176531400721268
TSM,台积电,USD,2024-12-31,Q,6691764700000,2412493100000,359792224000,868461179000,356082992000,57231334000,448799369000,89238340000,6.589970327274698,58.99839847648504,0.1297805912093711
TSM,台积电,USD,2024-09-30,Q,6165658176000,2143735885000,325257571000,759692143000,320346477000,52783826000,384186852000,59106682000,6.948054746434307,57.83206658753084,0.123213470697601
TSM,台积电,USD,2024-06-30,Q,,,,,,,,,,,
LX,乐信,USD,2025-09-30,Q,23066727000,11242171000,521268000,3417498000,2224526000,150063000,646817000,125549000,4.391019394890648,34.90776000454133,0.1481570402250826
LX,乐信,USD,2025-06-30,Q,22514788000,10909889000,511401000,3587414000,2314730000,157680000,631308000,119907000,4.395366690323447,35.47636263893713,0.1593358995874178
LX,乐信,USD,2025-03-31,Q,22619466000,11411140000,430324000,3104099000,1885191000,155626000,531471000,101147000,5.013564322529661,39.26769088228178,0.1372313121804025
LX,乐信,USD,2024-12-31,Q,22240779000,11500773000,362749000,3658833000,2384788000,151081000,430398000,67649000,4.129212784513532,34.82107546313264,0.1645101100100855
LX,乐信,USD,2024-09-30,Q,22525066000,12101003000,309557000,3662143000,2454765000,148930000,381720000,72163000,4.066744526360658,32.96916586818156,0.1625807888864787
LX,乐信,USD,2024-06-30,Q,,,,,,,,,,,
AIHS,森淼科技,USD,2025-09-30,Q,4682368,4814441,-648743,936344,662256,,-723730,0,,29.2721478431004,0.1999723216970558
AIHS,森淼科技,USD,2025-06-30,Q,5305627,4857152,-164397,860099,663144,,-276438,0,,22.89910812592504,0.1621107175457302
AIHS,森淼科技,USD,2025-03-31,Q,5800792,5452536,-1775121,844347,520800,,-1909163,0,,38.31919814957595,0.1455571928798688
AIHS,森淼科技,USD,2024-12-31,Q,7891539,5661054,-565315,919836,743449,,-583378,0,,19.1759183158737,0.1165597737019357
AIHS,森淼科技,USD,2024-09-30,Q,8596506,5643986,-711449,745880,648981,,-238739,0,,12.99123183353891,0.08676548355808744
AIHS,森淼科技,USD,2024-06-30,Q,,,,,,,,,,,
TOUR,途牛,USD,2025-09-30,Q,1702022000,729165000,19751000,202060000,92455000,15734000,20837000,625000,7.786796001187766,54.24378897357221,0.118717619396224
TOUR,途牛,USD,2025-06-30,Q,1850388000,884304000,14526000,134854000,48865000,16403000,12956000,274000,12.1635249974046,63.76451569845908,0.07287876920948472
TOUR,途牛,USD,2025-03-31,Q,1800734000,838374000,-4698000,117516000,48169000,14528000,-5405000,52000,12.36257190510228,59.01068790632765,0.06526005506643402
TOUR,途牛,USD,2024-12-31,Q,1909437000,900487000,-24207000,102732000,32935000,13325000,-24971000,283000,12.9706420589495,67.94085581902426,0.05380224642132733
TOUR,途牛,USD,2024-09-30,Q,2006916000,942900000,44448000,185995000,64212000,13640000,43561000,159000,7.333530471249228,65.47649130352966,0.09267702285496753
LOBO,萝贝,USD,2024-12-31,A,24019588,14697880,-812836,21188606,18731995,1663445,-725874,119967,7.850658037626449,11.59401897415998,0.8821386112034895
LOBO,萝贝,USD,2023-12-31,A,19671484,13792864,969598,15474918,13266821,262375,1331324,344853,1.695485559277277,14.26887690131864,0.786667543739964
LOBO,萝贝,USD,2022-12-31,A,16937458,11857850,1072433,18298565,15273181,227555,1532528,417268,1.243567460071322,16.53344948087459,1.080360760156571
LOBO,萝贝,USD,2021-12-31,A,11270542,8155148,1648726,14128459,11197314,53139,2229886,568005,0.3761132052688832,20.74638854810705,1.253574051718187
TCOM,携程,USD,2025-09-30,Q,270578000000,100599000000,19890000000,18338000000,3359000000,4083000000,23098000000,3344000000,22.26524157487185,81.68284436688843,0.06777343316899379
TCOM,携程,USD,2025-06-30,Q,252438000000,102958000000,4846000000,14843000000,2818000000,3500000000,5560000000,998000000,23.58013878595971,81.0146196860473,0.05879859609092133
TCOM,携程,USD,2025-03-31,Q,247762000000,100776000000,4277000000,13830000000,2705000000,3525000000,5054000000,638000000,25.4880694143167,80.4410701373825,0.05581969793592238
TCOM,携程,USD,2024-12-31,Q,242581000000,99099000000,2157000000,12744000000,2640000000,3397000000,2358000000,526000000,26.65568110483364,79.28436911487758,0.05253502953652595
TCOM,携程,USD,2024-09-30,Q,244300000000,104173000000,6765000000,15873000000,2800000000,3640000000,6986000000,721000000,22.93202293202293,82.35998235998237,0.06497339336880883
CPOP,华流文化,USD,2025-06-30,A,114884694,93271229,-6887895,107632769,103312870,0,-6570197,323294,,4.013553716154975,0.9368764911364085
CPOP,华流文化,USD,2024-06-30,A,42234757,26909583,-12407127,47381918,44501198,0,-12507696,124419,,6.079787652327624,1.12187026434176
CPOP,华流文化,USD,2023-06-30,A,39045328,12867180,-24330415,18543243,22206058,8694836,-24583132,674564,46.8895111820516,-19.75282856402195,0.4749157953033459
CPOP,华流文化,USD,2022-06-30,A,64367968,11595616,787958,32281543,26036011,0,1559119,871231,,19.34706776562694,0.5015156451730773
CPOP,华流文化,USD,2021-06-30,A,,,,,,,,,,,
LUD,禄达技术,USD,2024-12-31,A,39305825,26642285,-361016,44863430,33458207,1383605,-96795,264221,3.084037488885714,25.42209322827078,1.141393928253637
LUD,禄达技术,USD,2023-12-31,A,46697118,29950119,3032577,51428054,40533077,1364473,3479476,446899,2.653168638268911,21.18489064353864,1.101311091618117
LUD,禄达技术,USD,2022-12-31,A,39633213,25104702,3067290,49851134,39565806,1548516,3568861,501571,3.106280390732937,20.63208431727952,1.257812077966023
LUD,禄达技术,USD,2021-12-31,A,31856948,18741817,4941017,34141664,27006986,1005774,6144979,1203962,2.945884535680511,20.89727671152759,1.071717981270522
YB,元保,USD,2025-09-30,Q,4262888000,1267299000,370364000,1157903000,45066000,95560000,378269000,7905000,8.252850195569058,96.10796413861956,0.2716240726943799
YB,元保,USD,2025-06-30,Q,3905022000,1296867000,304691000,1069926000,40900000,81723000,315809000,11118000,7.638191800180573,96.17730572020868,0.2739871888045701
YB,元保,USD,2025-03-31,Q,3248238000,4548584000,295102000,970056000,44756000,76098000,301820000,6718000,7.844701749177367,95.38624574251384,0.2986406784231944
YB,元保,USD,2024-12-31,Q,2779640000,4413437000,292299000,888757000,42576000,80320000,301334000,9035000,9.03734091545833,95.20948920796123,0.3197381675324862
YB,元保,USD,2024-09-30,Q,2425824000,4281310000,244839000,866776000,44631000,60933000,261325000,16486000,7.029843927381468,94.85091880716587,0.3573119896579471
YB,元保,USD,2024-06-30,Q,,,,,,,,,,,
FUTU,富途控股,USD,2025-09-30,Q,243379270000,206583547000,3227701000,6402900000,793678000,574232000,3869683000,633127000,8.968311233972107,87.60439800715301,0.02630832116474012
FUTU,富途控股,USD,2025-06-30,Q,198399373000,165119851000,2574209000,5310890000,670942000,441925000,3175869000,579809000,8.321110021107573,87.3666748887663,0.02676868338691776
FUTU,富途控股,USD,2025-03-31,Q,180638414000,150348296000,2145323000,4694637000,748953000,385979000,2664660000,490959000,8.221700634149137,84.0466259691644,0.02598913982936099
FUTU,富途控股,USD,2024-12-31,Q,158756933000,130752472000,1871704000,4432548000,776046000,399462000,2273245000,358429000,9.012017467154331,82.49210160837514,0.0279203428551999
FUTU,富途控股,USD,2024-09-30,Q,143462024000,115043807000,1321062000,3436132000,624880000,384728000,1599928000,237546000,11.19654308972996,81.81443553390848,0.02395150928583023
CAAS,中汽系统,USD,2025-09-30,Q,939141000,513307000,9667000,193203000,159825000,10437000,14872000,3190000,5.402090029657924,17.27612925265136,0.205723102281766
CAAS,中汽系统,USD,2025-06-30,Q,843716000,432838000,7625000,176245000,145698000,8092000,15079000,4049000,4.591335924423388,17.33212289710346,0.2088913805119258
CAAS,中汽系统,USD,2025-03-31,Q,845352000,446188000,7122000,167094000,138509000,8713000,12076000,2937000,5.214430200964727,17.1071372999629,0.1976620390086023
CAAS,中汽系统,USD,2024-12-31,Q,850579000,460790000,9068000,188718000,159261000,7770000,8767000,-2001000,4.117254315963502,15.60900391059676,0.2218700438172116
CAAS,中汽系统,USD,2024-09-30,Q,829032000,439773000,5504000,164215000,137859000,6383000,11912000,4042000,3.886977438114667,16.04969095393234,0.1980804118538247
CAAS,中汽系统,USD,2024-06-30,Q,,,,,,,,,,,
RETO,瑞图生态,USD,2024-12-31,A,34256918,4332232,-8352652,1828976,1003772,498168,-8312576,0,27.23753619511683,45.1183613125596,0.05338997512852733
RETO,瑞图生态,USD,2023-12-31,A,25245248,20394074,-15641735,10781,9240,0,-6526322,0,,14.29366478063259,0.00042705066711961
RETO,瑞图生态,USD,2022-12-31,A,24058217,18983688,-14629055,204495,203348,0,-6470955,0,,0.5608939093865376,0.008500006463488129
RETO,瑞图生态,USD,2021-12-31,A,30961067,16876789,-21104826,3600078,3214349,346951,-20474074,3469,9.637318969200113,10.71446229776133,0.1162775817771397
ATAT,亚朵,USD,2025-09-30,Q,8952598000,5261715000,473720000,2627970000,1481838000,44447000,675689000,201299000,1.691305456302774,43.61282663044098,0.2935427235758827
ATAT,亚朵,USD,2025-06-30,Q,8355526000,5067435000,424231000,2468549000,1343773000,42574000,616721000,191871000,1.724656873329231,45.56425657339595,0.2954390902499735
ATAT,亚朵,USD,2025-03-31,Q,7916650000,4633545000,242703000,1905814000,1073571000,39381000,377689000,134111000,2.066361145421327,43.66863712828219,0.2407349068103301
ATAT,亚朵,USD,2024-12-31,Q,7878814000,4932927000,330149000,2084010000,1179615000,46644000,434619000,103959000,2.23818503749982,43.39686469834598,0.2645080845924273
ATAT,亚朵,USD,2024-09-30,Q,7209326000,4618820000,384389000,1898582000,1103224000,30240000,523982000,143272000,1.592767655018324,41.89221218783282,0.2633508319640421
GCT,大健云仓,USD,2025-09-30,Q,1124111000,666796000,37175000,332638000,255589000,2534000,44032000,6857000,0.761789092046008,23.16301805566411,0.2959120585066777
GCT,大健云仓,USD,2025-06-30,Q,1082775000,651331000,34552000,322606000,245662000,3184000,40954000,6402000,0.9869624247534144,23.85076532984507,0.2979437094502551
GCT,大健云仓,USD,2025-03-31,Q,1091037000,678140000,27146000,271906000,208180000,2493000,32505000,5359000,0.9168609740130781,23.43677594462792,0.2492179458625143
GCT,大健云仓,USD,2024-12-31,Q,1070475000,665258000,30959000,295782000,230792000,2356000,30386000,-573000,0.796532581428214,21.97226335612039,0.2763091151124501
GCT,大健云仓,USD,2024-09-30,Q,1073343000,672956000,40685000,303316000,226065000,2582000,47874000,7189000,0.8512574344907622,25.46881799839112,0.2825900015186198
GCT,大健云仓,USD,2024-06-30,Q,,,,,,,,,,,
ATHM,汽车之家,USD,2025-09-30,Q,28773351000,3451212000,468003000,1778094000,645960000,278619000,441529000,18390000,15.66953153207873,63.6712119831685,0.06179655612584019
ATHM,汽车之家,USD,2025-06-30,Q,28933661000,3576214000,446221000,1758120000,503424000,253017000,461444000,60596000,14.39133847518941,71.3657770800628,0.06076382798568076
ATHM,汽车之家,USD,2025-03-31,Q,29011574000,3756967000,386104000,1453818000,315520000,274141000,398790000,56329000,18.85662441928769,78.29714586007327,0.0501116554379297
ATHM,汽车之家,USD,2024-12-31,Q,30221625000,5020975000,348418000,1783436000,428558000,327987000,344082000,31375000,18.39073563615403,75.97009368432622,0.05901191613621042
ATHM,汽车之家,USD,2024-09-30,Q,29921891000,3886891000,469933000,1774532000,407668000,339159000,289220000,-138982000,19.11258855856079,77.02673155513679,0.0593054763818236
IZM,拍明芯城,USD,2024-06-30,A,39975042,24594328,-2272297,177933890,172983529,481548,-2338013,-65716,0.2706330986188185,2.782134982829859,4.451124529149963
IZM,拍明芯城,USD,2023-06-30,A,88175838,72631642,1751170,214405226,209112615,437261,2016840,-265670,0.2039413908688961,2.468508393540743,2.431564370275676
IZM,拍明芯城,USD,2022-06-30,A,89633012,79138097,2569810,290376371,282561907,530144,3157086,-587276,0.1825713291251236,2.691150100501807,3.23961411672744
IZM,拍明芯城,USD,2021-06-30,A,87510007,80096714,2634566,279360826,271339544,238070,3703439,1068873,0.085219536113485,2.871298068112098,3.192330061178032
LI,理想汽车,USD,2025-09-30,Q,153115695000,79918084000,-624976000,27364662000,22895661000,2974338000,-738930000,-114534000,10.86926635527236,16.33128521740923,0.178718857005482
LI,理想汽车,USD,2025-06-30,Q,161286005000,87657512000,1092571000,30245613000,24178644000,2810170000,1288984000,192048000,9.291165631194183,20.05900492081281,0.1875278205322278
LI,理想汽车,USD,2025-03-31,Q,161854705000,89528624000,650324000,25926814000,20608355000,2513854000,774425000,127780000,9.69596187175177,20.51335347258633,0.1601857295405778
LI,理想汽车,USD,2024-12-31,Q,162349078000,91028696000,3522937000,44273672000,35303454000,2408357000,4061704000,529010000,5.439704662400715,20.26084034773533,0.2727066426579891
LI,理想汽车,USD,2024-09-30,Q,154820676000,87790174000,2814262000,42874218000,33649545000,2586534000,3400279000,579789000,6.03284239493301,21.51566472885873,0.2769282443903035
LI,理想汽车,USD,2024-06-30,Q,,,,,,,,,,,
CHT,中华电信,USD,2025-09-30,Q,513095556000,122665684000,9440098000,57602308000,36412454000,1097567000,12258074000,2403225000,1.905421914691335,36.7864669589281,0.1122642894221442
CHT,中华电信,USD,2025-06-30,Q,544484355000,164861133000,10167164000,56396180000,34955117000,1100949000,13130257000,2525631000,1.952169455448933,38.01864417058034,0.1035772276689199
CHT,中华电信,USD,2025-03-31,Q,537230081000,128954737000,9799194000,55428544000,34203238000,1029841000,12699011000,2503200000,1.857961486413931,38.29309678421284,0.1031746842932274
CHT,中华电信,USD,2024-12-31,Q,534297000000,138491000000,8972708000,64740610000,43634807000,1151660000,12017433000,2510107000,1.778883455067847,32.60056245994593,0.1211697052388466
CHT,中华电信,USD,2024-09-30,Q,509622790000,122935189000,9005006000,55342425000,35207760000,1067585000,11489102000,2203816000,1.929053524488672,36.38197097434744,0.1085948785767607
CHT,中华电信,USD,2024-06-30,Q,,,,,,,,,,,
XCH,智能充电,USD,2024-06-30,Q,44005591,74967689,-951159,8997506,4845198,1178086,-951159,0,13.09347279123793,46.14954410700032,0.2044627920120423
SFWL,盛丰物流,USD,2024-12-31,A,310130000,186684000,10878000,504158000,457874000,,12493000,1666000,,9.180455333447055,1.625634411375875
SFWL,盛丰物流,USD,2023-12-31,A,265838000,153525000,10294000,404121000,357615000,,12628000,2320000,,11.50793945377746,1.520177702209616
SFWL,盛丰物流,USD,2022-12-31,A,245259000,150173000,7787000,370325000,328793000,,9425000,1599000,,11.2150138391953,1.509934395883535
SFWL,盛丰物流,USD,2021-12-31,A,244209000,148311000,6898000,346699000,305354000,,8161000,1517000,,11.92533004133268,1.419681502319734
GSUN,金太阳健康科技,USD,2024-09-30,A,17083469,16672098,-3706166,10159020,7796239,,-3950235,18617,,23.25796189002482,0.5946696189163923
GSUN,金太阳健康科技,USD,2023-09-30,A,19448093,15071828,-5786311,6155593,4363124,,-5643216,136838,,29.11935535698998,0.3165139636055833
GSUN,金太阳健康科技,USD,2022-09-30,A,23438586,14705467,-2139320,10814656,6003258,,-1763820,354529,,44.48960743642701,0.4614039430535614
GSUN,金太阳健康科技,USD,2021-09-30,A,6635880,14276362,1978553,15026991,6210672,,1966218,659858,,58.66988940101182,2.264506139351525
EHGO,一修哥,USD,2025-03-31,A,24809293,8252176,-10798318,13472112,10370298,19954,-10787168,113438,0.1481133767296471,23.02396238986137,0.5430268407890543
